episode,line,character
06x02,I'm not lying to our kids.,Lily
06x02,Ah... Valentines. The second base of third grade. I always got a Valentine from every single girl in my class.,Barney
06x02,"Funny how all these girls have the exact same handwriting as the Postmaster General, Mom, and... home run king, Frank Aaron.",James
06x02,"Yeah, school girls... The more they ignore you, pretend to hate your guts, lock you in the coatroom over winter break, the more they secretly like you. This isn't... Who's Sam Gibbs?",Barney
06x02,No idea. Why?,James
06x02,Mom addressed this and never sent it.,Barney
06x02,What's in it?,James
06x02,"Hey.  It's a picture of you and me when we were little kids. On the back, Mom wrote... Your son.",Barney
06x02,"Okay, everyone, lunch is ready. Who wants Sloppy Joes?",Loretta
06x02,"Mom, who's Sam Gibbs?",James
06x02,That doesn't sound familiar. Who wants Sloppy Joes?,Loretta
06x02,There's a picture of me and Barney in an envelope addressed to him. And you wrote your son on the back.,James
06x02,"Oh, no, that... It says Yourson. For Yourson, North Dakota. That's where we took the picture. Lovely town. We went kayaking, and you two rescued the mayor's dog, which had wandered into the rapids. That mayor, Sam Gibbs, asked for your picture so the city could make statues of you both. I guess I never sent it. That's embarrassing. Now, how about those Sloppy Joes?",Loretta
06x02,"If this picture was taken in North Dakota, then why is our old swing set in the background?",James
06x02,"I don't know! I did my best as a single parent, and it wasn't always easy, and I'd recommend putting the coleslaw right on top of the Sloppy Joe, because it's delicious that way!",Loretta
06x02,Can you believe her?,James
06x02,"I know. Forgetting to send the photo. That poor sculptor had to work from memory. Those statues probably look nothing like us. Damn it, Mom!",Barney
06x02,"So, Ted? You were worried that I oversold you to Liz. Well, I fixed it.",Robin
06x02,How?,Ted
06x02,"I sent her another email. Dear Liz. I hope it didn't sound like I was trying to oversell Ted. The truth is, he is a genuinely nice, down to earth guy, and I think you two would really hit it off.",Robin
06x02,Thank you. Thank you. That's perfect. That totally takes the pressure...,Ted
06x02,"Is he going to rock your world in bed? No. But he's clean, open to criticism, and not into anything too weird. He's not bad at all. Not bad at all.",Robin
06x02,"See, now you went too far in the other...",Ted
06x02,I'll be honest. The first few times aren't going to be that great. He's going to say 'Are you finished?' more times than a waiter in a busy restaurant.,Robin
06x02,Stop!,Ted
06x02,"Listen to me. There is no Yourson, North Dakota. Mom... And Sam Gibbs wasn't the mayor. He might be one of our fathers.",James
06x02,"Well, he's not my dad. My dad's Bob Barker.",Barney
06x02,"Barney! You... You've got to stop living in these fairy tales that Mom told us! Bob Barker is not your father. Sam Gibbs might be, but Bob Barker is absolutely, unequivocally not your father.",James
06x02,"I suppose you have a problem with the Easter Bunny, too.",Marshall
06x02,Not now.,Lily
06x02,"This address isn't too far. Are you coming with me, or not?",James
06x02,"So we're doing this? We're really going to go disturb the peaceful Long Island retirement of the former mayor of Yourson, North Dakota on a Sunday afternoon? Real classy, James. Real classy.",Barney
06x02,You're just too scared to face the truth. You're living in a dream world.,James
06x02,Maybe we shouldn't have brought these Sloppy Joes.,Marshall
06x02,"Oh, what's done is done.",Lily
06x02,Ted Mosby is solid as a rock. No. Dependable. No. Rugged. No.,Ted
06x02,Why don't I just go to the Chevy Web site and copy down adjectives?,Robin
06x02,I just want to hit that perfect middle ground.,Ted
06x02,"How about we just go wildly to both extremes and just let them balance each other out? Ted Mosby is really handsome, but extremely violent, and really rich, but lacks bladder control. Oh, damn.",Robin
06x02,What?,Ted
06x02,That last bump just made me hit send.,Robin
06x02,"Oh, no.",Ted
06x02,Don't worry. I'm sure that everyone will get it's a joke.,Robin
06x02,"No, they won't. They're going to think... Wait. Everyone?",Ted
06x02,Really rich?,Barney
06x02,You ready for this?,James
06x02,"For what? I don't know who lives here, but it's not my dad. Wait. Wait. Please, stop. Just... just give me a second, okay?",Barney
06x02,I thought you said that he... Stop.,James
06x02,"Come on. I know Bob Barker's not really... you know. I'm not crazy. I just... I needed that. I know it may sound stupid, but I didn't always feel so great about myself growing up, and so having a celebrity dad made me feel special. But you're right, James. It's time to let go of the fantasies. It's time to grow up.",Barney
06x02,Come here.,James
06x02,Can I help you?,Sam Gibbs
06x02,Yeah... you're Sam Gibbs.,James
06x02,Yes.,Sam Gibbs
06x02,"I'm James Stinson, and, I think you may have known my mother, Loretta Stinson... in the '70s.",James
06x02,"Loretta! Yeah. Yeah. Yeah, I... I knew Loretta.",Sam
06x02,My mother meant to send you this.,James
06x02,You're my son.,Sam
06x02,"God, this must be so hard for Barney.",Lily
06x02,"Yeah, but you know what? He took a big step today...",Marshall
06x02,"Papa! Look at us!nIt's like three of the same guy. Oh, my God, this explains why I was always so awesome at basketball. Guys, I'm black! Sorry. African-American. No. I'm allowed to say either. I got to go get my camera!",Barney
06x02,"That is my younger brother, Barney. He just thought he'd meet his real dad today, and clearly, he's not taking it so well.",James
06x02,"Oh, my head's kind of spinning, too. I mean, Loretta and I only saw each other for a couple of months. You were two before I even knew you existed, and at that point, your mother made it very clear she was going to raise you on her own. I felt I had to respect her wishes, but I always wanted to meet you.",Sam
06x02,"Wait. Barney and James are two years apart. If Sam only knew Loretta for a few months, he couldn't possibly be Barney's father.",Ted
06x02,He's also quite the detective.,Robin
06x02,Don't worry. We'll... We'll snap Barney out of this when he gets back.,Lily
06x02,"Or, he could just let him have this one.",Marshall
06x02,What?,Ted
06x02,Are you kidding?,Lily
06x02,"Guys, Barney's losing his childhood home, he finally admitted Bob Barker's not his dad, and then he watched James meet his real father. It's just a lot to go through in one afternoon. Can't we just let the guy be black for a day?",Marshall
06x02,"Here, Ted. Capture the moment!",Barney
06x02,"I think you'd need Salvador Dali to capture this particular moment, but I'll give it a whirl.",Ted
06x02,"Man... I thought I was a light-skinned Caucasian, but in truth, I'm a really light-skinned African-American. Man, try to hail a cab in Manhattan. Am I right? Nope, no one's stopping for this. These guys don't understand what I'm talking about.",Barney
06x02,"During that afternoon, Sam and James began to discover how much they had in common.",Ted from 2030
06x02,Come on. You know this. Come on.,Sam
06x02,There you go. Come on.,Sam
06x02,Weird day.,Robin
06x02,Weird day.,Ted
06x02,"Hey, look at that! Liz still wants to meet you. That's great!",Robin
06x02,I guess. Wait a minute. You said Liz was a total ten. Why would she want to meet the incontinent freak show you described? You oversold her!,Ted
06x02,Maybe a little.,Robin
06x02,You said she was a ten.,Ted
06x02,I did not specify on what scale.,Robin
06x02,You said she looked like a movie star.,Ted
06x02,"She does. It's Robert De Niro, but, like, super buff, like in Cape Fear.",Robin
06x02,"Dad, look how fast I can run!",Barney
06x02,"He's actually a really sweet guy, and he's great with my son.",James
06x02,I have a grandson?,Sam
06x02,His name's Eli.,James
06x02,He's beautiful.,Sam
06x02,"Dad, you're not looking!",Barney
06x02,"Eventually, the strangest afternoon of our lives wound to a close, and we headed back to Staten Island, where Barney and his mom had a long overdue heart-to-heart.",Ted from 2030
06x02,Barney? I need to talk to you.,Loretta
06x02,"Me first. Mom, there's something that I need to ask you, and I... I want you to be honest with me. Why do white people like Carrot Top?",Barney
06x02,"Listen... I always wanted to be enough for you boys. I think that's why it always hurt whenever you asked about your dads, because I was always trying so hard to be both parents for you. But I was being selfish. You deserve the truth. So here it is. Sam is not your father.",Loretta
06x02,Are you sure?,Barney
06x02,"Yes. He's black, dear. But if you want, I can tell you who your father really is.",Loretta
06x02,"And at that moment, Barney suddenly saw his childhood more clearly than he ever had before.",Ted from 2030
06x02,"I'm sorry, but your son can't be on the team. He's terrible.",Basketball coatch
06x02,"What'd Coach say, Ma?",Barney
06x02,He said you're simply too good to be on the team. It's not fair to the other boys. But that's okay. We can just play together in the backyard.,Loretta
06x02,Why didn't anyone come?,Barney
06x02,"Oh, you know what, dear? Apparently, there was a mix-up with the mail. I just got this letter from the Postmaster General. Dear Barney, I sincerely apologize for losing all the invitations you sent out to your eighth birthday party.",Loretta
06x02,Barney.,Loretta
06x02,"It's okay, Mom. I don't need it.",Barney
06x02,But it's your father.,Loretta
06x02,I already have a father. And his name... is Loretta.,Barney
06x02,"Kids, your uncle Barney grew up without a dad. And it always made him feel incomplete. But as he hugged Loretta, surrounded by the boxes into his happy childhood, he realized he had one hell of a mom.",Ted from 2030
06x02,Wait. Dad! James! Where are you going? That's the best part. Can we go camping?,Barney
06x03,"Kids, in my early days of being a professor, I had one simple goal: give a lecture that changes someone's life. Then one afternoon in 2010, I achieved that goal.",Ted from 2030
06x03,"Unfinished. Of all the words you could use to describe La Sagrada Familia... Brown, pointy, weird... The one that really seems to stick is unfinished. Why? Because on June 7, 1926, the architect Antoni Gaudi... Whose beard was also brown, pointy, weird and unfinished......was run over by a bus. And so, his greatest masterpiece would remain forever...",Ted
06x03,"But first, let's back up a few days.",Ted from 2030
06x03,"Ted, look across the bar. Three chicks: one hot, one kind of hot and one who I'm assuming is really funny. We ride! What's wrong?",Barney
06x03,I don't know. Got a burger coming.,Ted
06x03,"Bro, I told you, if you ever need a wingman, I'm your guy.",Marshall
06x03,"Yeah, I'm not going to go through that again.",Barney
06x03,Hi. Barney Stinson.,Barney
06x03,"And I'm Marshall, Barney's wingman.",Marshall
06x03,Thank you for your time.,Barney
06x03,Fine. I'll have a three-way with hot and kind of hot while Giggles works the camera. I ride!,Barney
06x03,"So, get this: Last night, I was watching TV, and it turns out, some random satellite channel picks up a certain local Chicago newscast.",Robin
06x03,"And now, the 11:00 News with Don Frank.",TV Speaker
06x03,"Oh, man, it's bad enough to have to go through a horrible breakup, but then have that person pop up on your TV? Are you okay?",Ted
06x03,"Well, I'll admit, at first, I felt a little weird. But after the initial shock, I realized something: I've moved on. Finished with that. It was a peaceful moment of closure.",Robin
06x03,That's great. Good for you.,Ted
06x03,"Yeah, thank you.",Robin
06x03,"Where's the poop, Robin?",Lily
06x03,Excuse me?,Robin
06x03,"When I was a kid, I had a dog named Bean. Whenever he made the face that you're making right now, you just knew he pooped somewhere in the house. Where's the poop, Robin?",Lily
06x03,I don't know what you're talking about.,Robin
06x03,"Where's the poop, Robin?",Lily
06x03,There's no poop.,Robin
06x03,Where's the poop?,Lily
06x03,Okay. So it wasn't entirely a peaceful moment of closure.,Robin
