response,context/0,context/1,context/2,context/3,context/4
"Guys, let me assure you that if you let me... the window will reopen in about 10 minutes.",We continue to negotiate until we have a very small window of opportunity.,"Guys, guys, guys! We must fix that.",Sure baby.,Sure baby. Why we would not do that here?,"Oh, Baby! And if instead of going to dunk on your desk... you allongeras and I'd put the banana oil everywhere?"
"Well, I found! There are bars country, the giddy ups, there are tons of guys in overalls. Copilot me!",There was never a next time. The window of Maggie never reopened.,Well... I'll see you next time!,"So the kids, I'm left with... the neighbor because the neighbor.","Yeah, sure!",I think you have much to catch up.
"Let me tell you where I am... I want to sleep with a girl in order to remove this jumpsuit.  Go, go. You gotta help me, I have to remove this damn thing.",I do not want the giddy ups. That's what I want. I had forgotten how it felt to seeking the real thing... but I think I'm ready again.,"Well, I found! There are bars country, the giddy ups, there are tons of guys in overalls. Copilot me!",There was never a next time. The window of Maggie never reopened.,Well... I'll see you next time!,"So the kids, I'm left with... the neighbor because the neighbor."
I just let something like that to my apartment.,"I promised never to tell you. But occasionally, your Aunt Robin was enjoying a cigarette. And occasionally, the occasional cigarette. Was more than just casual.",What?,"Okay, okay, I'll go smoke a cigarette.","And that's exactly what she did. She just stayed there. Okay kids, I'm a little liar with you. This is not what she did.That's what she did.",Have fun.
The new head of legal department is Hobes Arthur.,So that's why you're worried?,"I'm worried about work, ok? They just hired a new chief legal department... and it will turn people.","What are you doing, you have not smoked in 6 months. Is it about MacGrib? It closed guy, forget it.",last cigarette of my life.,And then what I had heard many times before.
"Not great, it does not matter that Arthur Hobes not like Marshall, he loves no one. It is the people he knows that he has to separate. He just fired, What's his head? .","Wow, he not remember you.","The film Gary Taker, right?",Marshall Eriksen.,"Yeah, that describes 95 of my employees and my family. Except my dog. It's such a good boy. Well, I'll see you later... um Rendal Rilgurson.","I have Marshall Eriksen. We had a pretty intense argument. As I've suggested that you take your head and you put yourself in the..., inside you. At a place that could reduce its exposure to the sun."
"Yeah, after you turn'm doing... then you can kll you. As What is his head? . Now I think it is, where is his head?","Look, I understand you to be upset but this is not a reason to kll you.",It turned 'What is his head? Ted! And What's his head? Was priceless.,"Not great, it does not matter that Arthur Hobes not like Marshall, he loves no one. It is the people he knows that he has to separate. He just fired, What's his head? .","Wow, he not remember you.","The film Gary Taker, right?"
Do you remember when you could smoke in bars?,"I can not believe they're smoking outside, it's really cold.",You have film crews?,"A lot of people... Bedrin the insomniac, who portrays Blongs front of department stores. People to the emergency room where the TV is in a cage, and you can not change channels.","Not your TV, the decor of my show. If my best friends do not watch, will watch it...","It's black, or silver."
"Hey, this is a chair, but go ahead and drag it.",I think there's a pretty girl smiling at me there.,Do you remember when you could smoke in bars?,"I can not believe they're smoking outside, it's really cold.",You have film crews?,"A lot of people... Bedrin the insomniac, who portrays Blongs front of department stores. People to the emergency room where the TV is in a cage, and you can not change channels."
Polo!,Marco?,Guys?,"Hey, this is a chair, but go ahead and drag it.",I think there's a pretty girl smiling at me there.,Do you remember when you could smoke in bars?
You're right. Going for a smoke.,"Our group is divided into smokers and nonsmokers, and it's great.",Polo!,Marco?,Guys?,"Hey, this is a chair, but go ahead and drag it."
"I'm not a smoker. I do not smoke on certain occasions.After sx, when I'm with German, sometimes both at the same time. During sx, for birthdays, to annoy my mother, just before sx, on a sailboat. The day the mentor MC mailly eliminated each year, and of course... wait, because God knows it's true: fear of pregnancy.","Hey you two, smoking, like us.","Yes, I'm not proud.",What?,You're right. Going for a smoke.,"Our group is divided into smokers and nonsmokers, and it's great."
I'm always on the verge of sleep Ted.,And why you smoke there?,"I'm not a smoker. I do not smoke on certain occasions.After sx, when I'm with German, sometimes both at the same time. During sx, for birthdays, to annoy my mother, just before sx, on a sailboat. The day the mentor MC mailly eliminated each year, and of course... wait, because God knows it's true: fear of pregnancy.","Hey you two, smoking, like us.","Yes, I'm not proud.",What?
And my abs muscle nicotine. I... am... muscular.,"Maybe that smoking is not so bad, at least it is outdoors.",I'm always on the verge of sleep Ted.,And why you smoke there?,"I'm not a smoker. I do not smoke on certain occasions.After sx, when I'm with German, sometimes both at the same time. During sx, for birthdays, to annoy my mother, just before sx, on a sailboat. The day the mentor MC mailly eliminated each year, and of course... wait, because God knows it's true: fear of pregnancy.","Hey you two, smoking, like us."
"My God, I hope that Arthur is well. I reserve her office in case.","Yes, right away, and me is Marshall.","So I teased him a little with the newspaper like that, and my wife said, you can not treat your son as well. Michael calls for help.","Actually, my throat is a little dry.","It's alright, darling?","As glamorous as it might be, we all cracked after one week."
"I'm proud of you guys. I heard how it was difficult to stop smoking for as you, then the part of non-smokers, I tell you hat, so give me your cigarettes and I rid, one at a time.","Yes, we stop.","Ok it's good, we stop.",Me too.,"I would never have started. I finally revisit in 13 years, if I could go back.  I hate that little bstrd.","Baby, you said it was going."
It's too stressful!,"I can not stop now, not before the most important interview of my life. It's too stressful.",Sure.,I do not want to have sx with Marshall.,"Sorry darling, that's for the team.","Lily God, no."
"I do not bite my nails, I try to suck the rest of nicotine on my fingers.",Barney stops eating your fingers.,We should just spend the first 24 hours after a piece of cake.,"Ok, I stop.",You stop! It all stops.,"Really, it's hard enough like that?"
