response,context/0,context/1,context/2,context/3,context/4
Thats it. Just relax.,Ohhh.,"Are you kidding me? Im great! Yeah, Im uh; Im better than great. I am good. And now that shes gone, I can uh, I can do all this stuff around here that I couldnt do before. Yknow? Like umm, I can walk around naked again. Yknow? I can uh, I can watch porn in the living room. Right? This is uh, this is good for me. Yknow? I like being on my own, Im uh, better off this way. Im uh, a lone wolf. Yknow? A loner. Alone. All alone. Forever. Whats a wolf got to do to get a huh around here?!",Are you okay?,"Well uh, I wanted to have a few beers, but uh, I got rid of those because Rachel couldnt stand the smell of them. But I have thrown back a lot of orange juice with calcium though. And uh, its a couple weeks past its expiration date, so its got a bit of a kick.",So Rachels all moved out huh? How are you taking it?
Come on more!,Ohh. Oh! Ohh!,Thats it. Just relax.,Ohhh.,"Are you kidding me? Im great! Yeah, Im uh; Im better than great. I am good. And now that shes gone, I can uh, I can do all this stuff around here that I couldnt do before. Yknow? Like umm, I can walk around naked again. Yknow? I can uh, I can watch porn in the living room. Right? This is uh, this is good for me. Yknow? I like being on my own, Im uh, better off this way. Im uh, a lone wolf. Yknow? A loner. Alone. All alone. Forever. Whats a wolf got to do to get a huh around here?!",Are you okay?
"Yeah, you like that dont you?",Oh God!,Come on more!,Ohh. Oh! Ohh!,Thats it. Just relax.,Ohhh.
You want it there? You take it there baby!,Oh yeah right there!,"Yeah, you like that dont you?",Oh God!,Come on more!,Ohh. Oh! Ohh!
"Yeah, say my name. Say it!  And now Im going to cover you back up, and umm were never doing this again.",Uh Phoebe?,You want it there? You take it there baby!,Oh yeah right there!,"Yeah, you like that dont you?",Oh God!
"Oh! Hey, Rach!","Yeah, say my name. Say it!  And now Im going to cover you back up, and umm were never doing this again.",Uh Phoebe?,You want it there? You take it there baby!,Oh yeah right there!,"Yeah, you like that dont you?"
"Oh, you, too.","Hi! Hey, Happy Valentines Day!","Oh! Hey, Rach!","Yeah, say my name. Say it!  And now Im going to cover you back up, and umm were never doing this again.",Uh Phoebe?,You want it there? You take it there baby!
Okay.,"Its good. Except he makes us watch the Discovery Channel all day long. Did you know that something really boring happened to someone really ugly in the Middle Ages?  Oh, thank you. Ill see you guys later.","Hey, so, uh, hows it going living over at Ross?","Oh, you, too.","Hi! Hey, Happy Valentines Day!","Oh! Hey, Rach!"
"Honey, I wish you would get over her. I hate seeing you like this. Is there anything I can do for you? Do you want to look down my top?",Theres one lucky to-go cup of coffee.,Bye.,Okay.,"Its good. Except he makes us watch the Discovery Channel all day long. Did you know that something really boring happened to someone really ugly in the Middle Ages?  Oh, thank you. Ill see you guys later.","Hey, so, uh, hows it going living over at Ross?"
"Oh, Gunther, can I get a scone?",Thanks. But maybe later.,"Honey, I wish you would get over her. I hate seeing you like this. Is there anything I can do for you? Do you want to look down my top?",Theres one lucky to-go cup of coffee.,Bye.,Okay.
"So, how does Mona feel about you and Rachel living together?","Oh, okay.",We have red bagels.,You know what I want? I want a lot of things! I want to be with the woman I love on Valentines Day! And I want her to love me back! And I want just one moment of relief from the gut-wrenching pain of knowing that thats never going to happen!,You want anything?,"Oh, Gunther, can I get a scone?"
"Ugh. Come on, Mona, dont kiss ass.","Oh, Im actually on my way to tell her right now. Yeah, shes been away all week visiting her parents, but shell be cool. I mean, shes been so supportive. She-she even got the baby a tiny T-shirt that says, Fossils are my friends.","So, how does Mona feel about you and Rachel living together?","Oh, okay.",We have red bagels.,You know what I want? I want a lot of things! I want to be with the woman I love on Valentines Day! And I want her to love me back! And I want just one moment of relief from the gut-wrenching pain of knowing that thats never going to happen!
"All right. Oh! Shoot! Oh shoot! Uh, Rachel wanted to see this tape!","Uh, Im going to take off.","Ugh. Come on, Mona, dont kiss ass.","Oh, Im actually on my way to tell her right now. Yeah, shes been away all week visiting her parents, but shell be cool. I mean, shes been so supportive. She-she even got the baby a tiny T-shirt that says, Fossils are my friends.","So, how does Mona feel about you and Rachel living together?","Oh, okay."
Its a video of my friend giving birth. Could you just bring it back to your apartment?,What is it?,"All right. Oh! Shoot! Oh shoot! Uh, Rachel wanted to see this tape!","Uh, Im going to take off.","Ugh. Come on, Mona, dont kiss ass.","Oh, Im actually on my way to tell her right now. Yeah, shes been away all week visiting her parents, but shell be cool. I mean, shes been so supportive. She-she even got the baby a tiny T-shirt that says, Fossils are my friends."
"Yeah. Candys the mother, Cookies the daughter. The fathers also Cookie. Why am I friends with these people?",All right.  Candy and Cookie?,Its a video of my friend giving birth. Could you just bring it back to your apartment?,What is it?,"All right. Oh! Shoot! Oh shoot! Uh, Rachel wanted to see this tape!","Uh, Im going to take off."
"Oh, Monica, grow up!","Phoebe, cmere. I want to show you something in the bathroom.","Yeah. Candys the mother, Cookies the daughter. The fathers also Cookie. Why am I friends with these people?",All right.  Candy and Cookie?,Its a video of my friend giving birth. Could you just bring it back to your apartment?,What is it?
"Hey. Look, I know youve been really depressed lately, so I brought someone over to cheer you up. Right outside this door is a real, live, furry playmate.",The red one.,"All right, big brother.  Which of these do you think would make your little sister look hotter, so your best friend would want to do her?","Come on, Im your older brother, ask me!",Not really.,You dont want my opinion?
He-hee!,"No, Im not sleeping with your friend Jane again.","Hey. Look, I know youve been really depressed lately, so I brought someone over to cheer you up. Right outside this door is a real, live, furry playmate.",The red one.,"All right, big brother.  Which of these do you think would make your little sister look hotter, so your best friend would want to do her?","Come on, Im your older brother, ask me!"
"This is the happiest dog in the world. I borrowed him from my friend Wendy. Now, you can only keep him until he cheers you up. And he will cheer you up!","Hey! A dog! Hi! Who, you got to admit, looks a lot like Jane.",He-hee!,"No, Im not sleeping with your friend Jane again.","Hey. Look, I know youve been really depressed lately, so I brought someone over to cheer you up. Right outside this door is a real, live, furry playmate.",The red one.
How could you not tell Mona that Rachel is living with you?,"So, whatd you tell him?","Huh, could you imagine. I go away for a few days, and come back, and my boyfriend is living with some woman he got pregnant!",Huhuh-huh.,"Joey cracks me up! Its like, Yeah, why dont you have your ex-wife move in with you? That wouldnt be awkward at all!",What?
"Taffy, really? Ive never had any.","I dont know, she seemed to think it was such a crazy idea! Um, plus, she, uh, she got me taffy!",How could you not tell Mona that Rachel is living with you?,"So, whatd you tell him?","Huh, could you imagine. I go away for a few days, and come back, and my boyfriend is living with some woman he got pregnant!",Huhuh-huh.
"Well, I think my mother was too busy planning her suicide to provide saltwater treats.  Thank you! So what, youre just never going to tell her?",Ever?!,"Taffy, really? Ive never had any.","I dont know, she seemed to think it was such a crazy idea! Um, plus, she, uh, she got me taffy!",How could you not tell Mona that Rachel is living with you?,"So, whatd you tell him?"
"If I havent said it before: shes a lucky, lucky lady! So, where are you going towhat the mother of crap is up with this stuff?  Oh, its nice! May I try a pink one?","Oh, no, no, no, I will! I just want to butter her up, first! You know, Im going to take her to an amazing Valentines dinner. Do all this romantic stuff, and then, just when she thinks Im the best boyfriend in the world, then Im going to tell her that my pregnant ex-girlfriend is living with me.","Well, I think my mother was too busy planning her suicide to provide saltwater treats.  Thank you! So what, youre just never going to tell her?",Ever?!,"Taffy, really? Ive never had any.","I dont know, she seemed to think it was such a crazy idea! Um, plus, she, uh, she got me taffy!"
Hey!,"So, between her and me being friends, and her history with Ross, it just isnt going to happen. It would be like you falling in love with a cat.","If I havent said it before: shes a lucky, lucky lady! So, where are you going towhat the mother of crap is up with this stuff?  Oh, its nice! May I try a pink one?","Oh, no, no, no, I will! I just want to butter her up, first! You know, Im going to take her to an amazing Valentines dinner. Do all this romantic stuff, and then, just when she thinks Im the best boyfriend in the world, then Im going to tell her that my pregnant ex-girlfriend is living with me.","Well, I think my mother was too busy planning her suicide to provide saltwater treats.  Thank you! So what, youre just never going to tell her?",Ever?!
"Hey, buddy. Hows my favorite dog, huh? Hows my favorite dog?  Did you give him a beer?",Hey.,Hey!,"So, between her and me being friends, and her history with Ross, it just isnt going to happen. It would be like you falling in love with a cat.","If I havent said it before: shes a lucky, lucky lady! So, where are you going towhat the mother of crap is up with this stuff?  Oh, its nice! May I try a pink one?","Oh, no, no, no, I will! I just want to butter her up, first! You know, Im going to take her to an amazing Valentines dinner. Do all this romantic stuff, and then, just when she thinks Im the best boyfriend in the world, then Im going to tell her that my pregnant ex-girlfriend is living with me."
"Will you excuse us, we need to talk for a moment.",No.,"Hey, buddy. Hows my favorite dog, huh? Hows my favorite dog?  Did you give him a beer?",Hey.,Hey!,"So, between her and me being friends, and her history with Ross, it just isnt going to happen. It would be like you falling in love with a cat."
